id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_win
7710,Richmond Tigers,7,2021-04-30,2021,H,Western Bulldogs,1.4 2.8 7.10 11.11,77,3.6 5.9 6.10 7.13,55,W,22,Melbourne Cricket Ground,52402.0,11,11,7,13,1
7711,Richmond Tigers,8,2021-05-07,2021,H,Geelong Cats,4.3 7.7 8.9 9.9,63,1.3 6.4 14.8 19.12,126,L,-63,Melbourne Cricket Ground,54857.0,9,9,19,12,0
7714,Richmond Tigers,11,2021-05-30,2021,H,Adelaide Crows,3.1 8.3 14.6 17.9,111,6.3 7.7 8.9 12.11,83,W,28,ENGIE Stadium,4236.0,17,9,12,11,1
7720,Richmond Tigers,18,2021-07-16,2021,H,Brisbane Lions,4.2 7.4 12.6 16.10,106,3.1 8.4 10.7 13.8,86,W,20,People First Stadium,4119.0,16,10,13,8,1
7723,Richmond Tigers,21,2021-08-07,2021,H,North Melbourne Kangaroos,0.3 2.4 9.6 13.11,89,3.4 5.6 7.8 8.8,56,W,33,Melbourne Cricket Ground,,13,11,8,8,1
7725,Richmond Tigers,23,2021-08-21,2021,H,Hawthorn Hawks,3.2 4.6 6.10 12.11,83,2.2 6.6 9.8 12.11,83,D,0,Melbourne Cricket Ground,,12,11,12,11,0
7727,Richmond Tigers,2,2022-03-27,2022,H,Greater Western Sydney Giants,1.5 7.7 11.9 16.13,109,1.2 4.5 7.9 10.13,73,W,36,Melbourne Cricket Ground,28813.0,16,13,10,13,1
7729,Richmond Tigers,4,2022-04-09,2022,H,Western Bulldogs,2.2 7.3 12.5 15.9,99,2.7 4.10 6.17 7.19,61,W,38,Melbourne Cricket Ground,43645.0,15,9,7,19,1
7731,Richmond Tigers,6,2022-04-24,2022,H,Melbourne Demons,2.2 5.3 7.4 8.6,54,2.6 3.12 8.19 9.22,76,L,-22,Melbourne Cricket Ground,70334.0,8,6,9,22,0
7740,Richmond Tigers,16,2022-07-03,2022,H,West Coast Eagles,4.2 11.4 15.5 20.8,128,2.4 5.6 11.11 13.15,93,W,35,Melbourne Cricket Ground,39391.0,20,8,13,15,1
7733,Richmond Tigers,8,2022-05-07,2022,H,Collingwood Magpies,3.3 9.7 13.10 17.11,113,2.3 5.7 8.11 12.14,86,W,27,Melbourne Cricket Ground,64481.0,17,11,12,14,1
7735,Richmond Tigers,10,2022-05-21,2022,H,Essendon Bombers,2.3 7.5 9.12 11.14,80,1.2 3.3 6.3 7.6,48,W,32,Melbourne Cricket Ground,70226.0,11,14,7,6,1
7737,Richmond Tigers,13,2022-06-09,2022,H,Port Adelaide Power,5.2 6.4 8.5 11.11,77,2.1 5.2 8.4 10.5,65,W,12,Melbourne Cricket Ground,21757.0,11,11,10,5,1
7738,Richmond Tigers,14,2022-06-16,2022,H,Carlton Blues,3.2 7.6 8.10 11.15,81,0.4 3.5 6.8 9.12,66,W,15,Melbourne Cricket Ground,50741.0,11,15,9,12,1
7743,Richmond Tigers,19,2022-07-22,2022,H,Fremantle Dockers,3.5 5.8 6.10 7.10,52,3.3 5.5 5.9 7.10,52,D,0,Marvel Stadium,23549.0,7,10,7,10,0
7744,Richmond Tigers,20,2022-07-31,2022,H,Brisbane Lions,2.3 5.6 11.10 15.14,104,7.2 11.6 13.9 14.13,97,W,7,Melbourne Cricket Ground,39056.0,15,14,14,13,1
7746,Richmond Tigers,22,2022-08-14,2022,H,Hawthorn Hawks,6.2 9.3 18.5 20.8,128,1.1 4.5 5.10 9.13,67,W,61,Melbourne Cricket Ground,59338.0,20,8,9,13,1
7749,Richmond Tigers,1,2023-03-16,2023,H,Carlton Blues,1.4 2.4 7.8 8.10,58,3.1 4.6 6.9 8.10,58,D,0,Melbourne Cricket Ground,88084.0,8,10,8,10,0
7767,Richmond Tigers,20,2023-07-30,2023,H,Melbourne Demons,5.4 9.7 13.8 15.8,98,3.5 8.5 14.6 20.10,130,L,-32,Melbourne Cricket Ground,52294.0,15,8,20,10,0
7753,Richmond Tigers,5,2023-04-14,2023,H,Sydney Swans,2.2 3.8 10.9 11.12,78,4.4 7.5 11.10 18.14,122,L,-44,Adelaide Oval,42134.0,11,12,18,14,0
7755,Richmond Tigers,7,2023-04-30,2023,H,Gold Coast Suns,1.5 2.9 4.11 6.12,48,2.1 4.2 10.3 11.6,72,L,-24,Marvel Stadium,23664.0,6,12,11,6,0
7756,Richmond Tigers,8,2023-05-06,2023,H,West Coast Eagles,1.2 5.8 10.12 15.14,104,2.3 4.5 7.6 8.10,58,W,46,Melbourne Cricket Ground,28293.0,15,14,8,10,1
7757,Richmond Tigers,9,2023-05-12,2023,H,Geelong Cats,6.0 8.3 11.5 16.6,102,2.7 5.11 7.11 11.12,78,W,24,Melbourne Cricket Ground,58141.0,16,6,11,12,1
7759,Richmond Tigers,11,2023-05-28,2023,H,Port Adelaide Power,1.3 3.10 6.12 9.13,67,5.4 5.9 7.14 10.17,77,L,-10,Melbourne Cricket Ground,30357.0,9,13,10,17,0
7762,Richmond Tigers,14,2023-06-17,2023,H,St Kilda Saints,6.4 10.7 11.10 13.12,90,5.0 8.2 11.3 11.4,70,W,20,Melbourne Cricket Ground,62686.0,13,12,11,4,1
7764,Richmond Tigers,17,2023-07-06,2023,H,Sydney Swans,2.1 5.6 8.12 12.16,88,4.4 8.6 10.8 11.9,75,W,13,Melbourne Cricket Ground,48443.0,12,16,11,9,1
7766,Richmond Tigers,19,2023-07-22,2023,H,Hawthorn Hawks,3.2 6.6 9.9 14.12,96,4.2 10.3 15.3 15.5,95,W,1,Melbourne Cricket Ground,57654.0,14,12,15,5,1
7770,Richmond Tigers,23,2023-08-19,2023,H,North Melbourne Kangaroos,3.2 10.5 11.10 14.17,101,2.3 6.7 10.7 10.12,72,W,29,Melbourne Cricket Ground,59555.0,14,17,10,12,1
7774,Richmond Tigers,2,2024-03-24,2024,H,Port Adelaide Power,3.2 7.8 11.11 13.14,92,3.7 5.9 12.12 18.14,122,L,-30,Melbourne Cricket Ground,30254.0,13,14,18,14,0
7775,Richmond Tigers,3,2024-03-31,2024,H,Sydney Swans,4.3 5.9 10.13 11.16,82,2.1 7.5 8.9 11.11,77,W,5,Melbourne Cricket Ground,45112.0,11,16,11,11,1
7776,Richmond Tigers,4,2024-04-07,2024,H,St Kilda Saints,4.1 5.3 7.3 9.6,60,0.4 1.5 7.11 9.13,67,L,-7,Norwood Oval,9425.0,9,6,9,13,0
7778,Richmond Tigers,7,2024-04-24,2024,H,Melbourne Demons,1.3 3.6 4.8 5.12,42,2.3 3.5 8.7 13.7,85,L,-43,Melbourne Cricket Ground,72840.0,5,12,13,7,0
7780,Richmond Tigers,9,2024-05-11,2024,H,Western Bulldogs,0.1 3.2 4.3 6.6,42,3.6 9.13 13.15 19.19,133,L,-91,Melbourne Cricket Ground,38007.0,6,6,19,19,0
7792,Richmond Tigers,22,2024-08-11,2024,H,St Kilda Saints,3.1 5.2 7.5 7.9,51,4.1 7.4 11.5 15.9,99,L,-48,Marvel Stadium,21375.0,7,9,15,9,0
7800,Richmond Tigers,6,2025-04-19,2025,H,Gold Coast Suns,3.4 6.5 12.6 12.8,80,2.3 3.9 4.11 9.15,69,W,11,Marvel Stadium,18423.0,12,8,9,15,1
7798,Richmond Tigers,4,2025-04-05,2025,H,Brisbane Lions,3.1 6.4 9.8 13.12,90,4.5 10.6 16.8 18.10,118,L,-28,Melbourne Cricket Ground,42578.0,13,12,18,10,0
7788,Richmond Tigers,18,2024-07-14,2024,H,Greater Western Sydney Giants,3.4 6.7 8.10 12.12,84,4.3 9.4 14.5 17.6,108,L,-24,Melbourne Cricket Ground,19040.0,12,12,17,6,0
7794,Richmond Tigers,24,2024-08-24,2024,H,Gold Coast Suns,3.4 5.4 8.5 10.6,66,4.1 10.6 11.8 14.10,94,L,-28,Melbourne Cricket Ground,34557.0,10,6,14,10,0
7795,Richmond Tigers,1,2025-03-13,2025,H,Carlton Blues,1.1 4.1 9.3 13.4,82,5.4 7.8 8.9 9.15,69,W,13,Melbourne Cricket Ground,80009.0,13,4,9,15,1
7799,Richmond Tigers,5,2025-04-13,2025,H,Fremantle Dockers,4.2 6.3 7.3 7.5,47,4.4 7.7 13.8 16.12,108,L,-61,Barossa Park,10028.0,7,5,16,12,0
7803,Richmond Tigers,9,2025-05-11,2025,H,West Coast Eagles,3.4 7.7 10.9 11.15,81,2.3 7.6 9.11 11.13,79,W,2,Melbourne Cricket Ground,29539.0,11,15,11,13,1
7807,Richmond Tigers,13,2025-06-07,2025,H,Sydney Swans,3.4 3.7 3.8 4.12,36,2.4 5.9 9.12 11.14,80,L,-44,Melbourne Cricket Ground,41452.0,4,12,11,14,0
7809,Richmond Tigers,16,2025-06-29,2025,H,Adelaide Crows,0.1 2.2 5.2 8.6,54,2.5 8.7 12.13 18.14,122,L,-68,Melbourne Cricket Ground,23231.0,8,6,18,14,0
7811,Richmond Tigers,18,2025-07-12,2025,H,Essendon Bombers,3.4 3.5 3.9 6.10,46,3.0 3.6 4.10 4.13,37,W,9,Melbourne Cricket Ground,52125.0,6,10,4,13,1
7813,Richmond Tigers,20,2025-07-27,2025,H,Collingwood Magpies,2.1 4.4 7.5 8.9,57,3.3 7.6 12.10 13.15,93,L,-36,Melbourne Cricket Ground,59454.0,8,9,13,15,0
7815,Richmond Tigers,22,2025-08-09,2025,H,St Kilda Saints,1.0 4.5 6.8 7.10,52,3.2 5.3 5.6 8.8,56,L,-4,Melbourne Cricket Ground,41395.0,7,10,8,8,0
7817,Richmond Tigers,24,2025-08-23,2025,H,Geelong Cats,2.2 2.3 4.6 9.10,64,6.7 11.12 13.17 14.19,103,L,-39,Melbourne Cricket Ground,46109.0,9,10,14,19,0
7818,St Kilda Saints,1,2000-03-12,2000,H,Sydney Swans,2.3 8.5 10.8 15.10,100,4.2 7.5 15.8 21.8,134,L,-34,Marvel Stadium,31440.0,15,10,21,8,0
7820,St Kilda Saints,3,2000-03-25,2000,H,West Coast Eagles,5.0 10.2 12.3 18.8,116,4.6 7.7 13.12 17.14,116,D,0,Marvel Stadium,21215.0,18,8,17,14,0
7822,St Kilda Saints,5,2000-04-09,2000,H,Richmond Tigers,2.4 9.7 11.12 11.18,84,3.1 5.3 12.7 17.8,110,L,-26,Marvel Stadium,26374.0,11,18,17,8,0
7823,St Kilda Saints,6,2000-04-15,2000,H,Brisbane Lions,1.3 4.7 8.9 9.12,66,6.4 9.8 11.11 15.15,105,L,-39,Marvel Stadium,18194.0,9,12,15,15,0
7824,St Kilda Saints,7,2000-04-22,2000,H,North Melbourne Kangaroos,4.3 9.5 12.5 18.9,117,4.3 9.7 16.11 19.15,129,L,-12,Marvel Stadium,25977.0,18,9,19,15,0
7825,St Kilda Saints,8,2000-04-29,2000,H,Adelaide Crows,1.2 5.5 8.7 10.8,68,3.4 7.8 9.15 14.24,108,L,-40,Marvel Stadium,20125.0,10,8,14,24,0
7828,St Kilda Saints,11,2000-05-19,2000,H,Port Adelaide Power,1.1 5.8 9.11 17.15,117,1.2 2.4 5.6 8.7,55,W,62,Marvel Stadium,17509.0,17,15,8,7,1
7834,St Kilda Saints,17,2000-06-30,2000,H,Geelong Cats,4.2 8.4 12.9 16.13,109,4.2 8.6 10.7 13.7,85,W,24,Marvel Stadium,23870.0,16,13,13,7,1
7836,St Kilda Saints,19,2000-07-16,2000,H,Melbourne Demons,4.4 10.8 12.11 14.14,98,4.4 7.11 11.13 17.14,116,L,-18,Marvel Stadium,24039.0,14,14,17,14,0
7839,St Kilda Saints,22,2000-08-05,2000,H,North Melbourne Kangaroos,3.4 7.10 8.14 10.17,77,5.0 6.1 11.8 18.12,120,L,-43,Marvel Stadium,16310.0,10,17,18,12,0
7841,St Kilda Saints,2,2001-04-08,2001,H,Geelong Cats,6.1 8.4 9.8 13.8,86,2.4 4.6 12.10 17.13,115,L,-29,Marvel Stadium,33867.0,13,8,17,13,0
7842,St Kilda Saints,3,2001-04-15,2001,H,West Coast Eagles,5.3 8.5 11.10 16.11,107,6.2 10.5 15.8 19.11,125,L,-18,Marvel Stadium,19496.0,16,11,19,11,0
7845,St Kilda Saints,6,2001-05-05,2001,H,Sydney Swans,4.1 9.7 13.10 18.12,120,4.4 8.5 12.6 14.10,94,W,26,Marvel Stadium,28933.0,18,12,14,10,1
7846,St Kilda Saints,7,2001-05-12,2001,H,Hawthorn Hawks,2.2 7.4 11.7 15.9,99,4.4 9.6 11.12 16.14,110,L,-11,Marvel Stadium,37940.0,15,9,16,14,0
7849,St Kilda Saints,10,2001-06-02,2001,H,Melbourne Demons,6.1 9.6 15.9 17.11,113,5.5 8.6 12.8 22.12,144,L,-31,Marvel Stadium,30497.0,17,11,22,12,0
7850,St Kilda Saints,11,2001-06-08,2001,H,Essendon Bombers,2.4 6.6 9.6 13.8,86,6.3 13.6 18.11 19.14,128,L,-42,Marvel Stadium,40075.0,13,8,19,14,0
7852,St Kilda Saints,13,2001-07-01,2001,H,Richmond Tigers,4.2 6.6 9.8 13.9,87,1.2 9.5 13.10 19.12,126,L,-39,Marvel Stadium,40783.0,13,9,19,12,0
7854,St Kilda Saints,15,2001-07-13,2001,H,Adelaide Crows,2.4 6.4 7.5 9.5,59,6.6 11.9 16.14 23.18,156,L,-97,Marvel Stadium,26560.0,9,5,23,18,0
7858,St Kilda Saints,19,2001-08-11,2001,H,Port Adelaide Power,3.8 6.12 11.13 16.18,114,3.1 10.5 17.8 19.11,125,L,-11,Marvel Stadium,14018.0,16,18,19,11,0
7859,St Kilda Saints,20,2001-08-19,2001,H,Carlton Blues,4.3 8.6 12.8 16.8,104,7.2 9.4 14.11 22.16,148,L,-44,Marvel Stadium,34521.0,16,8,22,16,0
7862,St Kilda Saints,1,2002-03-30,2002,H,Carlton Blues,4.1 6.3 7.3 14.5,89,1.1 4.1 7.4 10.5,65,W,24,Marvel Stadium,33359.0,14,5,10,5,1
10821,Carlton Blues,5,1987-04-25,1987,H,Essendon Bombers,2.6 9.7 13.11 17.14,116,1.4 4.5 6.6 9.8,62,W,54,Waverley Park,56124.0,17,14,9,8,1
7864,St Kilda Saints,3,2002-04-14,2002,H,Port Adelaide Power,2.2 5.2 7.5 8.8,56,4.4 10.10 15.15 20.19,139,L,-83,Marvel Stadium,17641.0,8,8,20,19,0
7866,St Kilda Saints,5,2002-04-27,2002,H,Sydney Swans,2.2 2.2 5.5 8.8,56,0.2 1.4 2.6 8.8,56,D,0,Marvel Stadium,21007.0,8,8,8,8,0
7867,St Kilda Saints,6,2002-05-03,2002,H,Collingwood Magpies,1.1 1.3 3.8 3.10,28,4.4 9.9 12.12 16.15,111,L,-83,Marvel Stadium,46089.0,3,10,16,15,0
7901,St Kilda Saints,18,2003-08-03,2003,H,West Coast Eagles,1.7 9.9 13.11 19.14,128,0.2 2.7 8.7 9.13,67,W,61,Marvel Stadium,21531.0,19,14,9,13,1
7871,St Kilda Saints,10,2002-06-02,2002,H,West Coast Eagles,8.0 15.3 20.5 20.7,127,3.2 5.5 7.8 11.11,77,W,50,Marvel Stadium,18876.0,20,7,11,11,1
7874,St Kilda Saints,13,2002-06-30,2002,H,Hawthorn Hawks,2.2 4.5 6.10 11.12,78,3.4 7.6 11.7 13.9,87,L,-9,Marvel Stadium,28928.0,11,12,13,9,0
7875,St Kilda Saints,14,2002-07-07,2002,H,North Melbourne Kangaroos,5.1 10.2 11.4 13.6,84,3.0 8.1 15.2 20.8,128,L,-44,Marvel Stadium,23864.0,13,6,20,8,0
7877,St Kilda Saints,16,2002-07-21,2002,H,Carlton Blues,9.2 12.3 16.5 22.8,140,1.1 10.4 13.10 14.13,97,W,43,Marvel Stadium,33813.0,22,8,14,13,1
7878,St Kilda Saints,17,2002-07-28,2002,H,Fremantle Dockers,3.0 4.3 10.8 18.10,118,4.5 6.7 9.11 11.13,79,W,39,Princes Park,8078.0,18,10,11,13,1
7880,St Kilda Saints,19,2002-08-11,2002,H,Geelong Cats,3.1 6.5 9.10 15.11,101,7.1 11.1 16.6 16.6,102,L,-1,Marvel Stadium,25552.0,15,11,16,6,0
7883,St Kilda Saints,22,2002-08-31,2002,H,Melbourne Demons,6.1 8.3 13.8 18.9,117,3.1 9.9 13.12 20.15,135,L,-18,Marvel Stadium,34185.0,18,9,20,15,0
7885,St Kilda Saints,2,2003-04-05,2003,H,Adelaide Crows,4.4 9.6 12.7 15.9,99,1.3 5.6 6.10 13.13,91,W,8,Marvel Stadium,19131.0,15,9,13,13,1
7887,St Kilda Saints,4,2003-04-21,2003,H,Richmond Tigers,3.4 8.6 9.9 11.15,81,7.1 12.2 15.4 17.5,107,L,-26,Marvel Stadium,44382.0,11,15,17,5,0
7888,St Kilda Saints,5,2003-04-27,2003,H,Geelong Cats,5.1 7.7 11.9 18.11,119,6.2 7.5 10.8 11.8,74,W,45,Marvel Stadium,27240.0,18,11,11,8,1
7890,St Kilda Saints,7,2003-05-10,2003,H,Carlton Blues,5.2 9.7 14.11 16.17,113,2.2 8.2 12.5 15.11,101,W,12,Marvel Stadium,45122.0,16,17,15,11,1
7892,St Kilda Saints,9,2003-05-24,2003,H,Collingwood Magpies,0.6 7.7 10.8 12.12,84,8.4 10.8 15.12 22.17,149,L,-65,Marvel Stadium,46096.0,12,12,22,17,0
7894,St Kilda Saints,11,2003-06-07,2003,H,Brisbane Lions,5.1 9.5 13.6 13.12,90,5.3 5.4 9.6 13.7,85,W,5,Marvel Stadium,30313.0,13,12,13,7,1
7897,St Kilda Saints,14,2003-07-04,2003,H,Essendon Bombers,2.2 3.5 6.9 7.9,51,3.6 7.8 12.10 17.17,119,L,-68,Marvel Stadium,49148.0,7,9,17,17,0
7899,St Kilda Saints,16,2003-07-20,2003,H,North Melbourne Kangaroos,10.1 13.3 18.4 21.6,132,3.1 8.3 15.8 19.13,127,W,5,Marvel Stadium,25381.0,21,6,19,13,1
7906,St Kilda Saints,1,2004-03-27,2004,H,Geelong Cats,3.0 8.2 16.4 19.8,122,4.1 5.4 6.7 9.7,61,W,61,Marvel Stadium,35042.0,19,8,9,7,1
7908,St Kilda Saints,3,2004-04-12,2004,H,Richmond Tigers,4.3 10.6 12.12 16.18,114,5.0 7.2 8.6 10.9,69,W,45,Marvel Stadium,43468.0,16,18,10,9,1
10874,Carlton Blues,9,1989-05-27,1989,H,Fitzroy Lions,5.4 15.7 19.9 24.15,159,3.4 4.8 14.11 18.14,122,W,37,Princes Park,19307.0,24,15,18,14,1
7910,St Kilda Saints,5,2004-04-24,2004,H,North Melbourne Kangaroos,7.4 8.6 13.8 20.10,130,1.5 3.12 7.13 8.17,65,W,65,Marvel Stadium,38896.0,20,10,8,17,1
7911,St Kilda Saints,6,2004-05-01,2004,H,Brisbane Lions,2.6 6.8 9.12 13.14,92,4.1 5.4 7.5 14.7,91,W,1,Marvel Stadium,52539.0,13,14,14,7,1
7913,St Kilda Saints,8,2004-05-15,2004,H,Collingwood Magpies,6.3 10.7 15.10 21.12,138,2.1 4.4 10.9 13.13,91,W,47,Marvel Stadium,47898.0,21,12,13,13,1
7914,St Kilda Saints,9,2004-05-23,2004,H,West Coast Eagles,6.4 13.7 19.9 26.13,169,3.3 6.8 9.10 9.14,68,W,101,Marvel Stadium,30478.0,26,13,9,14,1
7919,St Kilda Saints,14,2004-07-04,2004,H,Port Adelaide Power,2.1 3.2 5.3 7.5,47,3.3 6.5 10.9 14.9,93,L,-46,UTAS Stadium,19223.0,7,5,14,9,0
7922,St Kilda Saints,17,2004-07-23,2004,H,Essendon Bombers,6.4 9.5 15.6 20.7,127,2.1 4.3 9.7 14.8,92,W,35,Marvel Stadium,50392.0,20,7,14,8,1
7924,St Kilda Saints,19,2004-08-07,2004,H,Adelaide Crows,6.1 9.5 11.5 14.7,91,2.0 7.1 9.4 10.8,68,W,23,UTAS Stadium,17101.0,14,7,10,8,1
7927,St Kilda Saints,22,2004-08-28,2004,H,Fremantle Dockers,4.1 9.8 12.7 17.10,112,3.3 5.6 8.9 12.11,83,W,29,Marvel Stadium,35329.0,17,10,12,11,1
7929,St Kilda Saints,SF,2004-09-10,2004,H,Sydney Swans,1.4 5.6 10.9 16.11,107,2.3 4.4 7.4 8.8,56,W,51,Melbourne Cricket Ground,50671.0,16,11,8,8,1
7932,St Kilda Saints,2,2005-04-03,2005,H,Fremantle Dockers,1.0 5.4 6.6 8.11,59,1.3 6.3 7.7 8.10,58,W,1,UTAS Stadium,12465.0,8,11,8,10,1
7933,St Kilda Saints,3,2005-04-09,2005,H,North Melbourne Kangaroos,3.3 7.5 12.7 14.9,93,2.2 6.3 10.7 15.10,100,L,-7,Marvel Stadium,36140.0,14,9,15,10,0
7935,St Kilda Saints,5,2005-04-24,2005,H,Richmond Tigers,8.2 13.5 18.11 22.15,147,3.4 5.8 8.10 11.13,79,W,68,Marvel Stadium,49580.0,22,15,11,13,1
7939,St Kilda Saints,9,2005-05-20,2005,H,Adelaide Crows,5.2 5.4 8.6 8.9,57,1.2 7.3 13.7 15.13,103,L,-46,Marvel Stadium,35100.0,8,9,15,13,0
7940,St Kilda Saints,10,2005-05-28,2005,H,Sydney Swans,4.1 5.6 9.8 15.11,101,1.0 3.1 6.6 8.10,58,W,43,Marvel Stadium,37014.0,15,11,8,10,1
7941,St Kilda Saints,11,2005-06-05,2005,H,Port Adelaide Power,3.2 6.6 10.11 11.15,81,7.3 13.4 15.5 16.8,104,L,-23,UTAS Stadium,17402.0,11,15,16,8,0
7945,St Kilda Saints,15,2005-07-10,2005,H,Carlton Blues,2.2 7.5 15.12 23.15,153,2.2 4.4 6.4 11.7,73,W,80,Marvel Stadium,39181.0,23,15,11,7,1
7947,St Kilda Saints,17,2005-07-22,2005,H,Collingwood Magpies,4.4 9.8 15.14 21.17,143,2.4 3.6 8.8 10.10,70,W,73,Marvel Stadium,45576.0,21,17,10,10,1
7949,St Kilda Saints,19,2005-08-05,2005,H,Geelong Cats,5.1 7.7 9.14 13.18,96,4.2 6.3 7.5 8.7,55,W,41,Marvel Stadium,46848.0,13,18,8,7,1
7952,St Kilda Saints,22,2005-08-27,2005,H,Brisbane Lions,5.4 14.8 20.16 28.18,186,2.2 5.3 6.5 7.5,47,W,139,Marvel Stadium,46105.0,28,18,7,5,1
7954,St Kilda Saints,PF,2005-09-16,2005,H,Sydney Swans,3.1 5.5 9.7 9.11,65,5.1 6.3 8.6 15.6,96,L,-31,Melbourne Cricket Ground,73344.0,9,11,15,6,0
7957,St Kilda Saints,3,2006-04-13,2006,H,Brisbane Lions,7.3 10.6 16.9 19.10,124,4.2 4.7 8.11 12.15,87,W,37,Marvel Stadium,35760.0,19,10,12,15,1
7959,St Kilda Saints,5,2006-04-30,2006,H,Fremantle Dockers,2.5 6.7 9.9 13.15,93,5.2 10.5 12.7 14.10,94,L,-1,UTAS Stadium,15282.0,13,15,14,10,0
7960,St Kilda Saints,6,2006-05-06,2006,H,Western Bulldogs,3.4 8.4 9.8 14.8,92,3.0 4.1 8.4 12.6,78,W,14,Marvel Stadium,42760.0,14,8,12,6,1
7963,St Kilda Saints,9,2006-05-28,2006,H,North Melbourne Kangaroos,4.4 6.7 8.11 10.14,74,1.3 5.8 6.8 8.9,57,W,17,Marvel Stadium,30904.0,10,14,8,9,1
8015,St Kilda Saints,16,2008-07-19,2008,H,Hawthorn Hawks,3.1 6.3 14.5 18.11,119,5.4 10.7 12.8 13.11,89,W,30,Marvel Stadium,41886.0,18,11,13,11,1
7966,St Kilda Saints,12,2006-06-16,2006,H,Adelaide Crows,2.1 3.7 5.10 8.12,60,5.3 10.7 13.12 18.15,123,L,-63,Marvel Stadium,34170.0,8,12,18,15,0
7967,St Kilda Saints,13,2006-07-01,2006,H,Hawthorn Hawks,5.7 10.9 16.13 18.17,125,0.1 3.3 3.6 8.7,55,W,70,Marvel Stadium,33869.0,18,17,8,7,1
7968,St Kilda Saints,14,2006-07-09,2006,H,Collingwood Magpies,4.3 9.4 15.8 19.8,122,3.3 5.6 8.7 9.9,63,W,59,Marvel Stadium,48564.0,19,8,9,9,1
7970,St Kilda Saints,16,2006-07-23,2006,H,Port Adelaide Power,3.4 6.7 7.11 8.16,64,0.2 2.5 6.10 8.12,60,W,4,UTAS Stadium,16588.0,8,16,8,12,1
7971,St Kilda Saints,17,2006-07-29,2006,H,Richmond Tigers,5.5 14.6 23.6 27.12,174,2.2 6.7 8.9 10.11,71,W,103,Melbourne Cricket Ground,43250.0,27,12,10,11,1
7972,St Kilda Saints,18,2006-08-04,2006,H,West Coast Eagles,1.2 3.4 5.10 8.11,59,2.5 4.9 7.11 14.14,98,L,-39,Marvel Stadium,40177.0,8,11,14,14,0
7977,St Kilda Saints,EF,2006-09-08,2006,H,Melbourne Demons,5.4 6.6 9.8 10.12,72,2.2 3.4 8.5 13.12,90,L,-18,Melbourne Cricket Ground,67528.0,10,12,13,12,0
7980,St Kilda Saints,3,2007-04-14,2007,H,Western Bulldogs,6.3 7.7 12.10 17.14,116,2.2 3.6 6.10 9.12,66,W,50,Marvel Stadium,38474.0,17,14,9,12,1
7981,St Kilda Saints,4,2007-04-21,2007,H,Essendon Bombers,2.4 4.6 7.9 9.14,68,1.2 7.3 11.8 15.9,99,L,-31,Marvel Stadium,47605.0,9,14,15,9,0
7983,St Kilda Saints,6,2007-05-04,2007,H,Carlton Blues,4.3 8.8 13.11 18.17,125,2.5 4.11 10.14 11.16,82,W,43,Marvel Stadium,45513.0,18,17,11,16,1
7984,St Kilda Saints,7,2007-05-12,2007,H,Sydney Swans,4.4 7.4 12.6 15.7,97,4.1 6.4 8.5 11.5,71,W,26,Marvel Stadium,37816.0,15,7,11,5,1
7987,St Kilda Saints,10,2007-06-03,2007,H,Geelong Cats,4.1 7.6 9.8 9.11,65,7.2 10.5 15.8 19.11,125,L,-60,Marvel Stadium,42188.0,9,11,19,11,0
7988,St Kilda Saints,11,2007-06-10,2007,H,North Melbourne Kangaroos,1.3 4.5 5.7 8.10,58,4.2 7.8 8.11 11.14,80,L,-22,Marvel Stadium,34569.0,8,10,11,14,0
7992,St Kilda Saints,15,2007-07-13,2007,H,Adelaide Crows,2.3 6.8 9.13 11.16,82,5.2 6.5 9.8 12.8,80,W,2,Marvel Stadium,32210.0,11,16,12,8,1
7997,St Kilda Saints,20,2007-08-18,2007,H,Fremantle Dockers,4.3 10.5 16.10 19.12,126,4.4 7.9 10.11 14.12,96,W,30,Marvel Stadium,24041.0,19,12,14,12,1
8000,St Kilda Saints,1,2008-03-22,2008,H,Sydney Swans,4.3 4.6 6.10 6.15,51,1.1 4.6 4.10 6.13,49,W,2,Marvel Stadium,36614.0,6,15,6,13,1
8001,St Kilda Saints,2,2008-03-29,2008,H,Carlton Blues,2.5 8.7 12.9 19.11,125,4.4 6.6 6.10 12.13,85,W,40,Marvel Stadium,43396.0,19,11,12,13,1
8003,St Kilda Saints,4,2008-04-12,2008,H,Geelong Cats,4.7 7.8 10.11 13.16,94,4.0 10.6 17.9 21.10,136,L,-42,Marvel Stadium,44368.0,13,16,21,10,0
8004,St Kilda Saints,5,2008-04-18,2008,H,Essendon Bombers,5.3 12.9 14.12 18.15,123,3.0 6.1 12.1 14.3,87,W,36,Marvel Stadium,46792.0,18,15,14,3,1
8010,St Kilda Saints,11,2008-06-08,2008,H,Western Bulldogs,3.6 4.7 5.9 11.13,79,2.0 7.5 11.13 15.16,106,L,-27,Marvel Stadium,38914.0,11,13,15,16,0
8027,St Kilda Saints,3,2009-04-11,2009,H,West Coast Eagles,5.2 15.2 20.7 25.11,161,2.4 4.5 9.7 9.10,64,W,97,Marvel Stadium,29066.0,25,11,9,10,1
