player_id,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played
45897,1999,Geelong Cats,FALSE,12,97,56,73,170,4,6,NULL,18,6,37,18,18,11,9,3,63,119,10,3,15,NULL,NULL,30,691,NULL,8.1,4.7,6.1,14.2,1,1.2,NULL,2.3,1,3.7,2.3,1.8,1.6,1.8,5.3,9.9,1.3,1,1.9,NULL,NULL,2.5,57.6,NULL
45897,2000,Geelong Cats,FALSE,19,171,72,112,283,2,5,2,43,20,58,36,24,14,12,NULL,96,190,3,4,20,NULL,NULL,17,1122,NULL,9,4,5.9,14.9,1,1.3,1,2.5,2,3.1,2,1.8,1.8,1.3,5.3,10,1,1.3,1.5,NULL,NULL,0.9,59.1,NULL
45897,2000,Geelong Cats,TRUE,1,6,4,3,9,NULL,NULL,NULL,2,1,2,NULL,2,NULL,NULL,NULL,2,7,NULL,NULL,NULL,NULL,NULL,0,44,NULL,6,4,3,9,NULL,NULL,NULL,2,1,2,NULL,2,NULL,NULL,2,7,NULL,NULL,NULL,NULL,NULL,0,44,NULL
45897,2001,Collingwood Magpies,FALSE,18,130,59,91,221,4,2,6,48,9,29,26,14,12,17,NULL,79,150,8,5,35,1,NULL,26,934,NULL,7.2,3.5,5.1,12.3,1.3,1,1.5,3,1.5,1.9,2.2,1.8,1.2,1.7,4.4,8.3,1.3,1.3,2.5,1,NULL,1.4,51.9,NULL
45897,2002,Collingwood Magpies,FALSE,6,31,22,21,52,1,1,5,21,4,8,6,4,3,1,1,16,38,1,3,13,NULL,NULL,7,297,NULL,5.2,3.7,3.5,8.7,1,1,1.7,4.2,1,1.6,1.5,1,3,1,2.7,6.3,1,1.5,2.2,NULL,NULL,1.2,49.5,NULL
45897,2002,Collingwood Magpies,TRUE,3,20,7,12,32,2,NULL,2,11,1,1,5,4,1,1,NULL,14,19,NULL,1,8,NULL,NULL,12,161,NULL,6.7,2.3,4,10.7,1,NULL,1,3.7,1,1,2.5,2,1,1,7,6.3,NULL,1,2.7,NULL,NULL,4,53.7,NULL
45898,1999,Adelaide Crows,FALSE,4,21,7,6,27,NULL,1,NULL,3,6,4,3,2,2,2,NULL,11,15,1,NULL,2,NULL,NULL,1,105,NULL,5.3,2.3,2,6.8,NULL,1,NULL,1.5,1.5,1.3,1,1,2,2,2.8,3.8,1,NULL,1,NULL,NULL,0.3,26.3,NULL
45898,2000,Adelaide Crows,FALSE,15,91,48,95,186,2,6,1,34,6,26,15,12,13,11,NULL,86,101,11,3,18,1,NULL,18,742,NULL,6.1,3.4,6.3,12.4,1,1.5,1,3.1,1.2,2.2,1.7,1.5,1.9,1.4,5.7,6.7,1.4,1,2,1,NULL,1.2,49.5,NULL
45898,2001,Adelaide Crows,FALSE,21,148,68,98,246,4,6,4,32,23,29,51,10,16,9,NULL,105,134,11,7,26,1,NULL,30,995,NULL,7,3.6,4.7,11.7,1.3,1.2,1.3,1.8,1.9,2.1,2.8,1.4,1.5,1.5,5.3,6.4,1.4,1.2,1.6,1,NULL,1.4,47.4,NULL
45898,2002,Adelaide Crows,FALSE,20,173,82,160,333,6,7,13,64,23,44,60,26,21,14,2,128,208,10,6,54,2,NULL,43,1376,NULL,8.7,4.3,8,16.7,1,1.2,1.9,3.6,2.1,2.6,3.5,2.2,1.6,1.6,6.4,10.4,1.1,1,2.8,2,NULL,2.2,68.8,NULL
45898,2002,Adelaide Crows,TRUE,3,24,7,21,45,NULL,1,2,5,3,11,14,11,1,6,NULL,14,32,NULL,1,8,NULL,NULL,1,141,NULL,8,2.3,7,15,NULL,1,1,2.5,1.5,3.7,4.7,3.7,1,2,4.7,10.7,NULL,1,2.7,NULL,NULL,0.3,47,NULL
45898,2003,Adelaide Crows,FALSE,19,138,45,114,252,7,2,10,65,14,39,56,27,9,14,NULL,109,143,4,3,32,2,1,44,1058,1762,7.7,2.8,6,13.3,1,1,1.7,3.6,1.8,2.4,3.3,1.9,1.1,1.4,5.7,7.5,1,1,2,1,1,2.3,55.7,92.7
45898,2003,Adelaide Crows,TRUE,2,13,3,8,21,NULL,NULL,1,2,NULL,3,9,5,NULL,2,NULL,16,6,2,1,2,NULL,2,0,67,150,6.5,1.5,4,10.5,NULL,NULL,1,1,NULL,1.5,4.5,2.5,NULL,2,8,3,1,1,1,NULL,1,0,33.5,75
45898,2004,Adelaide Crows,FALSE,22,192,87,163,355,7,8,26,75,17,47,81,41,26,19,3,182,174,20,8,52,1,5,50,1508,1992,8.7,4,7.4,16.1,1,1,1.7,3.6,1.7,2.2,4.3,2.3,1.9,1.7,8.3,7.9,2,1.1,2.9,1,1.3,2.3,68.5,90.5
45898,2005,West Coast Eagles,FALSE,19,192,102,122,314,8,4,6,63,25,37,48,29,18,13,NULL,112,195,8,8,55,6,5,52,1415,1792,10.1,5.4,6.4,16.5,1.1,1,1,3.5,2.5,2.5,2.7,1.8,1.6,1.4,5.9,10.3,1.3,1,3.1,2,1.3,2.7,74.5,94.3
45898,2005,West Coast Eagles,TRUE,3,24,4,25,49,1,2,1,16,1,3,13,3,7,1,NULL,29,19,NULL,NULL,9,NULL,NULL,8,211,275,8,2,8.3,16.3,1,1,1,5.3,1,1.5,4.3,1,2.3,1,9.7,6.3,NULL,NULL,3,NULL,NULL,2.7,70.3,91.7
45898,2006,West Coast Eagles,FALSE,22,235,112,171,406,9,2,5,106,47,37,58,34,19,15,2,150,251,10,9,73,20,6,56,1842,2102,10.7,5.3,7.8,18.5,1.3,1,1.7,5.3,2.6,2.2,3.1,2.1,1.4,1.5,6.8,11.4,1.4,1.3,3.3,2.2,1.2,2.5,83.7,95.5
45898,2006,West Coast Eagles,TRUE,4,40,21,32,72,1,NULL,1,20,2,12,8,8,5,2,NULL,16,56,NULL,1,15,NULL,2,6,333,387,10,5.3,8,18,1,NULL,1,5,1,3,2,2,1.3,1,4,14,NULL,1,3.8,NULL,2,1.5,83.3,96.8
45898,2007,West Coast Eagles,FALSE,19,208,82,202,410,3,3,4,91,31,39,59,39,25,15,NULL,125,285,3,5,65,9,6,21,1643,1749,10.9,4.3,10.6,21.6,1,1,1,4.8,2.2,2.6,3.3,2.4,1.7,1.5,6.6,15,1.5,1.3,3.4,2.3,1.2,1.1,86.5,92.1
45898,2007,West Coast Eagles,TRUE,2,25,14,28,53,NULL,1,NULL,13,2,4,7,4,1,1,NULL,16,36,NULL,NULL,9,3,NULL,1,224,198,12.5,7,14,26.5,NULL,1,NULL,6.5,1,4,3.5,2,1,1,8,18,NULL,NULL,4.5,3,NULL,0.5,112,99
45898,2008,West Coast Eagles,FALSE,22,166,65,158,324,1,1,5,89,21,31,45,36,26,17,NULL,127,198,4,NULL,46,7,2,7,1352,1923,7.5,3.1,7.2,14.7,1,1,1.7,4.2,1.4,1.6,2.6,2,1.4,1.4,5.8,9,1.3,NULL,2.4,1.8,1,0.3,61.5,87.4
45898,2009,West Coast Eagles,FALSE,11,63,34,96,159,2,1,NULL,43,12,12,15,21,9,9,NULL,60,99,4,4,29,2,2,13,650,1003,5.7,3.8,8.7,14.5,1,1,NULL,3.9,1.7,1.7,1.9,1.9,1.3,1.3,5.5,9,1.3,1,2.9,1,1,1.2,59.1,91.2
45899,1989,North Melbourne Kangaroos,FALSE,4,41,8,20,61,NULL,3,1,11,NULL,NULL,NULL,NULL,7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,221,NULL,10.3,2,5,15.3,NULL,1,1,2.8,NULL,NULL,NULL,NULL,1.8,1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8,55.3,NULL
45899,1990,North Melbourne Kangaroos,FALSE,13,149,30,51,200,4,6,2,31,NULL,NULL,NULL,NULL,21,23,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,747,NULL,11.5,2.5,4.3,15.4,1.3,1.2,2,2.6,NULL,NULL,NULL,NULL,2.3,1.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.3,57.5,NULL
45899,1991,North Melbourne Kangaroos,FALSE,12,135,19,58,193,2,2,NULL,11,NULL,NULL,NULL,NULL,15,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,606,NULL,11.3,1.9,4.8,16.1,1,1,NULL,2.2,NULL,NULL,NULL,NULL,1.7,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.2,50.5,NULL
45899,1992,North Melbourne Kangaroos,FALSE,13,149,26,71,220,11,10,NULL,39,NULL,NULL,NULL,NULL,10,24,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,837,NULL,11.5,2.2,5.9,16.9,1.6,1.4,NULL,3,NULL,NULL,NULL,NULL,1.7,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.8,64.4,NULL
45899,1993,North Melbourne Kangaroos,FALSE,20,308,33,112,420,9,11,5,63,NULL,NULL,NULL,NULL,24,44,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,1461,NULL,15.4,2.1,5.9,21,1.3,1.2,1,3.5,NULL,NULL,NULL,NULL,1.8,2.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3,73.1,NULL
45899,1993,North Melbourne Kangaroos,TRUE,1,22,3,6,28,NULL,NULL,1,3,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,94,NULL,22,3,6,28,NULL,NULL,1,3,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,94,NULL
45899,1994,North Melbourne Kangaroos,FALSE,22,290,57,180,470,8,9,1,53,NULL,NULL,NULL,NULL,23,44,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,1562,NULL,13.2,2.7,8.2,21.4,1.3,1.1,1,2.7,NULL,NULL,NULL,NULL,1.5,2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.6,71,NULL
45899,1994,North Melbourne Kangaroos,TRUE,2,51,7,11,62,NULL,2,NULL,4,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,198,NULL,25.5,3.5,5.5,31,NULL,2,NULL,2,NULL,NULL,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,99,NULL
45899,1995,North Melbourne Kangaroos,FALSE,20,304,65,137,441,14,8,3,49,NULL,NULL,NULL,NULL,22,36,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,1586,NULL,15.2,3.6,6.9,22.1,1.4,1.3,1,2.5,NULL,NULL,NULL,NULL,1.8,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.6,79.3,NULL
45899,1996,North Melbourne Kangaroos,FALSE,21,342,80,141,483,17,14,2,49,NULL,NULL,NULL,NULL,25,22,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,1821,NULL,16.3,4,6.7,23,1.5,1.4,1,2.6,NULL,NULL,NULL,NULL,1.7,1.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.5,86.7,NULL
45899,1996,North Melbourne Kangaroos,TRUE,3,43,6,15,58,2,1,NULL,10,NULL,NULL,NULL,NULL,1,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,204,NULL,14.3,3,5,19.3,2,1,NULL,3.3,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.3,68,NULL
45899,1997,North Melbourne Kangaroos,FALSE,22,396,83,111,507,10,7,NULL,59,NULL,NULL,NULL,NULL,21,22,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,1917,NULL,18,3.8,5,23,1.3,1.2,NULL,3.3,NULL,NULL,NULL,NULL,1.9,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,87.1,NULL
45899,1997,North Melbourne Kangaroos,TRUE,3,57,11,18,75,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,264,NULL,19,3.7,6,25,NULL,NULL,NULL,2.3,NULL,NULL,NULL,NULL,1.7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,88,NULL
45899,1998,North Melbourne Kangaroos,FALSE,22,382,72,93,475,7,6,3,69,43,92,89,30,20,36,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,1787,NULL,17.4,3.4,4.2,21.6,1,1,1,3.3,2.2,4.4,4,1.9,1.4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.2,81.2,NULL
45899,1998,North Melbourne Kangaroos,TRUE,3,60,18,8,68,1,NULL,NULL,5,11,17,10,2,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,261,NULL,20,6,2.7,22.7,1,NULL,NULL,1.7,3.7,5.7,3.3,1,NULL,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,87,NULL
45899,1999,North Melbourne Kangaroos,FALSE,22,380,91,111,491,11,6,1,64,73,95,122,27,15,44,4,218,273,7,4,33,21,NULL,72,1847,NULL,17.3,4.1,5,22.3,1.2,1,1,2.9,3.5,4.5,5.5,1.7,1.4,2.2,9.9,12.4,1,1,1.8,1.8,NULL,3.3,84,NULL
45899,1999,North Melbourne Kangaroos,TRUE,3,49,7,6,55,1,1,1,8,5,9,17,5,2,1,NULL,26,27,3,1,5,1,NULL,7,219,NULL,16.3,2.3,3,18.3,1,1,1,2.7,1.7,4.5,5.7,1.7,2,1,8.7,9,1,1,2.5,1,NULL,2.3,73,NULL
45899,2000,North Melbourne Kangaroos,FALSE,9,108,36,54,162,3,4,1,18,14,21,25,19,6,14,NULL,53,103,NULL,3,16,6,NULL,22,599,NULL,12,4.5,6,18,1,1,1,2.6,1.8,3,3.1,2.4,1.5,2,5.9,11.4,NULL,1.5,2,1.5,NULL,2.4,66.6,NULL
45899,2000,North Melbourne Kangaroos,TRUE,3,37,14,9,46,1,NULL,NULL,14,9,11,7,6,4,4,NULL,23,25,NULL,NULL,9,4,NULL,6,225,NULL,12.3,4.7,4.5,15.3,1,NULL,NULL,4.7,3,3.7,2.3,3,1.3,2,7.7,8.3,NULL,NULL,4.5,1.3,NULL,2,75,NULL
45899,2001,North Melbourne Kangaroos,FALSE,15,238,68,104,342,1,5,1,71,37,54,61,22,27,16,6,140,193,5,2,26,27,NULL,11,1401,NULL,15.9,4.9,6.9,22.8,1,1.3,1,4.7,2.8,3.9,4.1,2.2,2.5,1.3,9.3,12.9,1,1,2,2.5,NULL,0.7,93.4,NULL
45899,2002,North Melbourne Kangaroos,FALSE,19,276,85,99,375,10,6,1,65,54,68,70,55,18,24,5,150,220,6,6,39,45,NULL,66,1554,NULL,14.5,4.7,5.5,19.7,1.3,1,1,3.4,3.2,3.8,3.9,3.1,1.8,1.8,7.9,11.6,1.2,1.2,2.3,3,NULL,3.5,81.8,NULL
45899,2003,North Melbourne Kangaroos,FALSE,20,275,92,155,430,10,8,1,63,47,62,68,63,17,22,12,177,259,2,9,36,54,11,68,1683,1695,13.8,4.6,7.8,21.5,1.1,1.3,1,3.5,2.4,3.1,3.4,3.2,1.5,1.6,8.9,13,1,1.1,2.6,3.2,1.4,3.4,84.2,84.8
45899,2004,North Melbourne Kangaroos,FALSE,20,262,86,109,371,5,3,1,52,58,59,44,69,17,19,3,134,230,5,5,37,28,4,33,1464,1478,13.1,4.3,5.7,18.6,1,1.5,1,2.9,2.9,3.1,2.6,3.5,1.5,1.5,6.7,11.5,1,1,2.2,2.3,1,1.7,73.2,73.9
45901,1997,Sydney Swans,FALSE,18,153,39,57,210,9,14,1,25,NULL,NULL,NULL,NULL,7,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,800,NULL,8.5,2.6,3.4,11.7,1.3,2,1,1.7,NULL,NULL,NULL,NULL,1.2,1.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.8,44.4,NULL
45901,1997,Sydney Swans,TRUE,1,13,3,4,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,56,NULL,13,3,4,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,56,NULL
45901,1998,Sydney Swans,FALSE,22,218,65,92,310,11,6,NULL,26,30,77,24,13,19,23,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,1159,NULL,9.9,3.1,4.2,14.1,1.2,1,NULL,1.5,2,3.7,1.8,1.2,1.5,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3,52.7,NULL
45901,1998,Sydney Swans,TRUE,2,13,2,9,22,1,2,NULL,3,1,4,2,4,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,71,NULL,6.5,2,4.5,11,1,2,NULL,1.5,1,2,1,2,1.5,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,35.5,NULL
45901,1999,Sydney Swans,FALSE,12,94,52,36,130,7,4,NULL,14,17,28,11,12,2,3,3,33,99,8,7,6,23,NULL,46,605,NULL,7.8,4.3,3.3,10.8,1.8,1,NULL,1.4,1.9,2.8,2.2,1.5,1,1,3,8.3,1.3,1.8,1.2,3.3,NULL,3.8,50.4,NULL
45901,1999,Sydney Swans,TRUE,1,11,5,1,12,NULL,NULL,NULL,NULL,3,NULL,2,2,NULL,1,NULL,5,7,1,NULL,1,NULL,NULL,0,47,NULL,11,5,1,12,NULL,NULL,NULL,NULL,3,NULL,2,2,NULL,1,5,7,1,NULL,1,NULL,NULL,0,47,NULL
45901,2000,Sydney Swans,FALSE,14,114,36,48,162,9,4,NULL,14,9,39,16,10,10,12,NULL,47,105,1,5,11,5,NULL,58,634,NULL,8.8,3,3.7,11.6,1.5,1,NULL,1.6,1.8,3,1.8,1.4,1.3,1.3,3.9,8.8,1,1.7,1.4,2.5,NULL,4.1,45.3,NULL
45901,2001,Sydney Swans,FALSE,8,77,28,25,102,7,1,NULL,11,9,18,10,13,3,5,NULL,26,77,2,5,4,5,NULL,43,440,NULL,9.6,3.5,3.1,12.8,1.2,1,NULL,1.8,1.5,2.3,1.4,2.2,1,1.3,3.3,9.6,1,1.3,1.3,1.7,NULL,5.4,55,NULL
45902,1995,North Melbourne Kangaroos,FALSE,8,33,13,14,47,12,4,1,3,NULL,NULL,NULL,NULL,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,251,NULL,5.5,2.2,2,5.9,2.4,1.3,1,1,NULL,NULL,NULL,NULL,1.7,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.5,31.4,NULL
45902,1996,North Melbourne Kangaroos,FALSE,8,32,17,26,58,7,5,NULL,5,NULL,NULL,NULL,NULL,2,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,247,NULL,4,2.4,3.7,7.3,1.8,1,NULL,1.3,NULL,NULL,NULL,NULL,1,1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.9,30.9,NULL
45902,1997,North Melbourne Kangaroos,FALSE,5,24,7,4,28,1,1,2,3,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,121,NULL,4.8,2.3,1.3,5.6,1,1,2,1.5,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.4,24.2,NULL
45902,1998,Adelaide Crows,FALSE,16,117,40,62,179,8,8,12,21,18,24,13,18,12,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,717,NULL,7.3,2.5,4.4,11.2,1.3,1.3,2.4,1.8,2,1.7,1.6,2,1.3,1.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.5,44.8,NULL
45902,1998,Adelaide Crows,TRUE,4,22,11,7,29,NULL,4,1,6,8,5,NULL,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,140,NULL,5.5,2.8,3.5,7.3,NULL,1,1,1.5,4,1.3,NULL,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,35,NULL
45902,1999,Adelaide Crows,FALSE,21,169,70,96,265,11,12,6,23,39,36,21,28,27,18,3,131,128,17,15,20,7,NULL,78,1058,NULL,8,3.3,4.6,12.6,2.8,2,1.5,1.9,2.6,2.6,1.8,1.8,2.3,1.4,6.2,6.4,1.4,3,2,1.2,NULL,3.7,50.4,NULL
45902,2000,Adelaide Crows,FALSE,2,7,3,4,11,NULL,1,NULL,NULL,1,2,1,1,1,2,NULL,5,6,1,1,NULL,NULL,NULL,1,34,NULL,3.5,1.5,2,5.5,NULL,1,NULL,NULL,1,1,1,1,1,2,2.5,3,1,1,NULL,NULL,NULL,0.5,17,NULL
45902,2001,Adelaide Crows,FALSE,21,177,116,136,313,20,6,5,33,39,39,17,10,17,20,2,130,176,26,19,20,1,NULL,126,1371,NULL,8.4,5.5,6.5,14.9,2.2,3,1.3,2.1,2.4,2.8,1.9,1.3,1.3,1.5,6.2,8.4,1.7,2.1,1.4,1,NULL,6,65.3,NULL
45902,2001,Adelaide Crows,TRUE,1,6,2,7,13,1,2,NULL,4,NULL,1,NULL,1,1,1,NULL,9,5,1,1,NULL,1,NULL,8,60,NULL,6,2,7,13,1,2,NULL,4,NULL,1,NULL,1,1,1,9,5,1,1,NULL,1,NULL,8,60,NULL
45902,2002,Adelaide Crows,FALSE,20,187,98,113,300,34,28,3,36,3,62,14,38,24,22,NULL,150,151,30,32,39,NULL,NULL,232,1418,NULL,9.8,5.4,5.7,15,2.1,2,1.5,2.3,1,3.6,1.8,2.4,1.6,1.6,7.5,7.6,2.5,2.3,2.3,NULL,NULL,11.6,70.9,NULL
45902,2002,Adelaide Crows,TRUE,3,17,8,12,29,4,1,NULL,6,2,6,NULL,10,2,3,NULL,10,20,1,3,8,NULL,NULL,25,141,NULL,5.7,2.7,6,9.7,4,1,NULL,3,1,2,NULL,3.3,2,3,3.3,6.7,1,3,2.7,NULL,NULL,8.3,47,NULL
45902,2003,Adelaide Crows,FALSE,6,41,25,24,65,11,5,NULL,5,1,13,1,8,6,3,2,29,35,4,10,3,NULL,2,71,334,504,8.2,4.2,4,10.8,2.8,2.5,NULL,1.3,1,3.3,1,2,2,1.5,5.8,5.8,2,2.5,1,NULL,1,11.8,55.7,84
45905,1998,West Coast Eagles,FALSE,13,61,36,52,113,NULL,1,19,18,16,13,11,10,7,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,467,NULL,5.5,4,5.2,9.4,NULL,1,4.8,2.3,2,1.6,1.6,1.7,1,1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1,35.9,NULL
45902,2003,Adelaide Crows,TRUE,2,10,4,10,20,6,1,NULL,4,NULL,1,NULL,5,6,3,NULL,13,9,3,4,6,NULL,2,37,112,194,5,2,5,10,3,1,NULL,2,NULL,1,NULL,2.5,3,1.5,6.5,4.5,1.5,2,3,NULL,2,18.5,56,97
45902,2004,Adelaide Crows,FALSE,3,23,11,7,30,8,4,NULL,7,2,4,1,6,5,5,NULL,15,14,4,6,4,NULL,NULL,52,186,275,7.7,3.7,3.5,10,2.7,1.3,NULL,2.3,2,1.3,1,2,1.7,1.7,5,4.7,1.3,3,2,NULL,NULL,17.3,62,91.7
45902,2005,Adelaide Crows,FALSE,2,5,3,1,6,NULL,1,NULL,NULL,NULL,2,NULL,3,NULL,2,NULL,1,5,NULL,1,NULL,NULL,NULL,1,21,112,2.5,1.5,1,3,NULL,1,NULL,NULL,NULL,1,NULL,1.5,NULL,1,1,2.5,NULL,1,NULL,NULL,NULL,0.5,10.5,56
45903,1999,Port Adelaide Power,FALSE,2,1,NULL,2,3,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,1,NULL,3,2,NULL,NULL,NULL,NULL,NULL,0,8,NULL,1,NULL,1,1.5,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,1,1.5,1,NULL,NULL,NULL,NULL,NULL,0,4,NULL
45903,2000,Port Adelaide Power,FALSE,6,27,4,3,30,1,1,3,2,4,10,3,5,NULL,4,NULL,17,16,NULL,NULL,4,1,NULL,7,105,NULL,4.5,2,3,5,1,1,1.5,1,1.3,2,1.5,1,NULL,1,3.4,3.2,NULL,NULL,2,1,NULL,1.2,17.5,NULL
45903,2002,Port Adelaide Power,FALSE,9,45,14,14,59,2,2,1,11,5,14,5,11,3,5,NULL,16,43,1,1,6,NULL,NULL,14,252,NULL,5.6,1.8,2,6.6,2,1,1,1.8,1.7,3.5,1,2.2,1,1.3,2,4.8,1,1,1.2,NULL,NULL,1.6,28,NULL
45903,2003,North Melbourne Kangaroos,FALSE,4,36,18,14,50,1,2,1,2,7,8,3,6,2,4,NULL,15,34,NULL,NULL,7,2,1,8,197,265,9,4.5,3.5,12.5,1,2,1,1,1.8,2.7,1,3,1,2,3.8,8.5,NULL,NULL,1.8,1,1,2,49.3,66.3
45903,2004,North Melbourne Kangaroos,FALSE,20,126,60,67,193,5,6,8,34,33,33,14,29,4,13,3,69,120,5,6,43,8,4,36,837,1526,6.3,3.3,3.4,9.7,1.3,1.2,1.1,2.3,2.5,1.9,2,1.7,1,1.3,3.6,6,1,1,2.7,1.3,1,1.8,41.9,76.3
45903,2005,North Melbourne Kangaroos,FALSE,19,167,71,66,233,10,2,2,22,36,51,13,36,6,16,NULL,49,179,2,5,34,32,5,62,956,1429,8.8,3.7,3.5,12.3,1.3,1,1,2,2.3,2.7,1.3,2.4,1.2,1.5,2.9,9.4,1,1,2.1,2.7,1,3.3,50.3,75.2
45903,2005,North Melbourne Kangaroos,TRUE,1,7,1,2,9,NULL,NULL,NULL,1,4,1,NULL,2,NULL,NULL,NULL,2,7,NULL,NULL,2,3,1,0,32,83,7,1,2,9,NULL,NULL,NULL,1,4,1,NULL,2,NULL,NULL,2,7,NULL,NULL,2,3,1,0,32,83
45907,1995,West Coast Eagles,FALSE,21,218,56,88,306,7,7,1,29,NULL,NULL,NULL,NULL,23,13,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1148,NULL,10.4,2.9,4.2,14.6,1.2,1.8,1,2.1,NULL,NULL,NULL,NULL,1.5,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.3,54.7,NULL
45905,1997,West Coast Eagles,FALSE,12,78,37,49,127,4,2,11,29,NULL,NULL,NULL,NULL,11,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,571,NULL,6.5,3.1,4.1,10.6,1.3,1,2.8,2.6,NULL,NULL,NULL,NULL,1.4,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.2,47.6,NULL
45905,2000,West Coast Eagles,FALSE,3,12,3,5,17,NULL,NULL,1,6,4,2,2,3,NULL,3,NULL,9,6,1,NULL,1,NULL,NULL,0,71,NULL,4,1.5,1.7,5.7,NULL,NULL,1,2,2,2,2,1,NULL,1.5,3,2,1,NULL,1,NULL,NULL,0,23.7,NULL
